time,open,high,low,close,tick_volume,spread,symbol,timeframe,atr,rsi,vwap_dist,hour,dow,session,symbol_encoded,swing_high,swing_low,is_swing_high,is_swing_low,fvg_bullish,fvg_bearish,near_fvg_bull,near_fvg_bear,label
2026-01-02 14:15:00+00:00,89052.5234375,89053.2890625,88662.1640625,88838.515625,647847936,0,BTCUSD,15m,66761.40984235491,54.5217988906586,0.00936202076483255,14,4,4,0,89351.6875,4359.2001953125,0,0,84120.2080078125,,0,1,-1
2026-01-02 14:30:00+00:00,88837.5078125,89351.6875,88506.0078125,89351.6875,976404480,0,BTCUSD,15m,60746.86331612723,50.00175241996951,0.018645157432637647,14,4,4,0,89351.6875,4359.2001953125,0,0,,84694.0888671875,1,0,-1
2026-01-02 14:30:00+00:00,4380.2001953125,4382.10009765625,4359.2001953125,4368.60009765625,7148,0,XAUUSD,15m,60751.73228236607,49.99773942744432,-1.380214940995786,14,4,4,1,89990.46875,4359.2001953125,0,0,,84988.08740234375,0,0,0
2026-01-02 14:45:00+00:00,4368.60009765625,4375.2001953125,4363.60009765625,4364.7001953125,3977,0,XAUUSD,15m,60751.96086774553,49.99720960046109,-1.3802739051548343,14,4,4,1,89990.46875,4344.7001953125,0,0,84692.21240234375,,0,0,0
2026-01-02 14:45:00+00:00,89192.09375,89990.46875,89074.3125,89565.3359375,1681162240,0,BTCUSD,15m,60795.56365094866,50.012472346249254,0.02190375127076327,14,4,4,0,89990.46875,4344.7001953125,0,0,,30.5,1,0,-1
2026-01-02 15:00:00+00:00,4364.7001953125,4368.7001953125,4344.7001953125,4351.5,7522,0,XAUUSD,15m,66868.17714146206,45.445472024771604,-1.2544409683410789,15,4,4,1,89990.46875,4341.39990234375,0,0,,853.5,0,1,0
2026-01-02 15:00:00+00:00,89728.6640625,89728.6640625,89136.96875,89145.6015625,1091897344,0,BTCUSD,15m,66887.51140485491,54.535655576131404,0.013516060309426193,15,4,4,0,89990.46875,4341.39990234375,0,0,,27.30029296875,0,1,-1
2026-01-02 15:15:00+00:00,4351.5,4353.89990234375,4341.39990234375,4347.7001953125,4268,0,XAUUSD,15m,66866.81309291294,45.44970208640478,-1.2546409722723286,15,4,4,1,89728.6640625,4341.39990234375,0,0,,893.8125,0,1,0
2026-01-02 15:15:00+00:00,89049.3515625,89194.390625,88834.8515625,89028.546875,792459264,0,BTCUSD,15m,66856.80583844866,54.53182312605754,0.011711607238960774,15,4,4,0,89728.6640625,4341.39990234375,0,0,84695.51416015625,,0,1,-1
2026-01-02 15:30:00+00:00,89049.4140625,89667.25,89049.4140625,89667.25,761968640,0,BTCUSD,15m,60827.39010184152,50.022136346364995,0.02327433550926958,15,4,4,0,89667.25,4341.39990234375,0,0,,84851.6904296875,1,0,-1
2026-01-02 15:30:00+00:00,4347.7998046875,4358.0,4342.7001953125,4357.10009765625,3223,0,XAUUSD,15m,60856.46498325893,49.998794137373935,-1.3785623448968143,15,4,4,1,89762.53125,4342.7001953125,0,0,,85322.35009765625,0,0,0
2026-01-02 15:45:00+00:00,4357.39990234375,4358.39990234375,4344.89990234375,4346.5,3040,0,XAUUSD,15m,60856.85072544643,49.997900037687884,-1.3787277606149115,15,4,4,1,89762.53125,4331.39990234375,0,0,84961.90625,,0,0,0
2026-01-02 15:45:00+00:00,89700.984375,89762.53125,89319.90625,89319.90625,867680256,0,BTCUSD,15m,60892.844935825895,50.013617641749065,0.017433847953336665,15,4,4,0,89762.53125,4331.39990234375,0,0,,27.0,1,0,-1
2026-01-02 16:00:00+00:00,4346.7001953125,4348.60009765625,4331.39990234375,4333.89990234375,4832,0,XAUUSD,15m,60912.77193777902,49.99729003044178,-1.377780134966827,16,4,3,1,89762.53125,4325.2998046875,0,0,,572.4140625,0,1,0
2026-01-02 16:00:00+00:00,89318.4140625,89634.0625,89190.1171875,89634.0625,693407744,0,BTCUSD,15m,60957.548618861605,50.04671956737396,0.0224797187580271,16,4,3,0,90000.78125,4325.2998046875,0,0,,23.30029296875,0,1,-1
2026-01-02 16:15:00+00:00,4333.2998046875,4336.39990234375,4325.2998046875,4332.10009765625,4055,0,XAUUSD,15m,66990.6259765625,45.459302804424276,-1.2528865113911434,16,4,3,1,90740.125,4325.2998046875,0,0,120.046875,,0,1,0
2026-01-02 16:15:00+00:00,89935.7578125,90000.78125,89754.109375,89913.1640625,1095880704,0,BTCUSD,15m,67038.92553710938,54.5658186372327,0.024434966183255236,16,4,3,0,90740.125,4325.2998046875,0,0,85677.16259765625,,0,0,-1
2026-01-02 16:30:00+00:00,90013.5625,90740.125,90013.5625,90224.375,1937768448,0,BTCUSD,15m,67097.16559709821,54.58113440561538,0.02868022277090463,16,4,3,0,90740.125,4325.2998046875,0,0,,85675.18115234375,1,0,-1
2026-01-02 16:30:00+00:00,4331.7998046875,4338.7998046875,4325.60009765625,4336.7001953125,3296,0,XAUUSD,15m,67116.66605050223,45.455866905183626,-1.2510053963041095,16,4,3,1,90740.125,4325.60009765625,0,0,,86407.9248046875,0,0,0
2026-01-02 16:45:00+00:00,4336.5,4339.0,4332.2001953125,4337.5,2481,0,XAUUSD,15m,61029.96348353795,49.99917895746796,-1.3757588159407232,16,4,3,1,90740.125,4325.60009765625,0,0,85587.0751953125,,0,0,0
2026-01-02 16:45:00+00:00,90094.0234375,90346.578125,89925.875,90346.578125,1033195520,0,BTCUSD,15m,61075.10020228795,50.070332117523705,0.0333079410747575,16,4,3,0,90663.8203125,4325.60009765625,0,0,,3.5,1,0,-1
2026-01-02 17:00:00+00:00,4337.10009765625,4344.5,4335.5,4340.7998046875,2421,0,XAUUSD,15m,61161.3056640625,49.999596467177845,-1.3729512524661436,17,4,3,1,90663.8203125,4332.2001953125,0,0,,8.0546875,0,1,0
2026-01-02 17:00:00+00:00,90338.5234375,90663.8203125,90338.5234375,90663.8203125,804229120,0,BTCUSD,15m,61266.7578125,50.095446988715565,0.03819912263304636,17,4,3,0,90865.4453125,4334.39990234375,0,0,,10.10009765625,0,1,-1
2026-01-02 17:15:00+00:00,4340.60009765625,4343.7998046875,4334.39990234375,4339.2001953125,1863,0,XAUUSD,15m,67387.52333286831,45.472474919245016,-1.2462883126975497,17,4,3,1,90865.4453125,4334.39990234375,0,0,,127.6640625,0,1,0
2026-01-02 17:15:00+00:00,90807.96875,90865.4453125,90536.15625,90536.15625,994484224,0,BTCUSD,15m,67473.35871233259,54.568380441354634,0.032582205608301225,17,4,3,0,90865.4453125,4333.39990234375,0,0,86059.3486328125,,0,1,-1
2026-01-02 17:30:00+00:00,90555.421875,90555.421875,90403.1484375,90467.5,250961920,0,BTCUSD,15m,67483.27110072544,54.565021881370285,0.03151109206751926,17,4,3,0,90865.4453125,4332.89990234375,0,0,,86532.04541015625,1,0,-1
2026-01-02 17:30:00+00:00,4339.5,4341.89990234375,4333.39990234375,4336.5,1541,0,XAUUSD,15m,67534.5617327009,45.500800107115104,-1.2438746247704597,17,4,3,1,90865.4453125,4332.89990234375,0,0,,86222.52197265625,0,0,0
2026-01-02 17:45:00+00:00,4336.60009765625,4338.5,4332.89990234375,4332.89990234375,1271,0,XAUUSD,15m,61464.35414341518,49.99994182296014,-1.3667780007667805,17,4,3,1,90555.421875,4322.5,0,0,85897.22509765625,,0,0,0
2026-01-02 17:45:00+00:00,90492.5546875,90497.1796875,90239.125,90283.484375,345661440,0,BTCUSD,15m,61526.07679966518,50.037752871224605,0.03150228927213607,17,4,3,0,90497.1796875,4322.5,0,0,,16.0,1,0,-1
2026-01-02 18:00:00+00:00,4333.0,4334.10009765625,4322.5,4325.0,2855,0,XAUUSD,15m,61572.6640625,49.99958756451903,-1.3645709814801972,18,4,3,1,90497.1796875,4321.0,0,0,,282.6171875,0,1,0
2026-01-02 18:00:00+00:00,90320.3125,90482.734375,90214.5625,90214.5625,346980352,0,BTCUSD,15m,61607.596435546875,50.01750157237818,0.030274272567040943,18,4,3,0,90510.9296875,4321.0,0,0,,13.10009765625,0,1,-1
2026-01-02 18:15:00+00:00,4325.39990234375,4332.7998046875,4321.0,4328.89990234375,4322,0,XAUUSD,15m,67683.78226143973,45.46311768936389,-1.241368794669848,18,4,3,1,90510.9296875,4319.7001953125,0,0,,214.4765625,0,1,0
2026-01-02 18:15:00+00:00,90292.2578125,90510.9296875,90268.2578125,90268.2578125,434257920,0,BTCUSD,15m,67704.01475306919,54.53854035130048,0.02826291526295944,18,4,3,0,90510.9296875,4319.7001953125,0,0,,13.099609375,0,1,-1
2026-01-02 18:30:00+00:00,4329.10009765625,4330.10009765625,4319.7001953125,4322.60009765625,2654,0,XAUUSD,15m,73842.71173967634,49.99927854733976,-1.1379883205738388,18,4,3,1,90510.9296875,4319.7001953125,0,0,,552.34375,0,1,0
2026-01-02 18:30:00+00:00,90292.6640625,90292.6640625,89958.5859375,89959.5703125,344305664,0,BTCUSD,15m,73839.9250139509,49.981254342616324,0.021685051650429988,18,4,3,0,90510.9296875,4319.7001953125,0,0,85196.72021484375,,0,1,-1
2026-01-02 18:45:00+00:00,89981.1328125,90029.578125,89526.8203125,89776.4609375,829063168,0,BTCUSD,15m,67732.18784877232,54.5135407465235,0.020831596572309333,18,4,3,0,90292.6640625,4319.7001953125,0,0,,85970.3642578125,1,0,-1
2026-01-02 18:45:00+00:00,4322.7998046875,4325.89990234375,4322.2998046875,4325.2998046875,1282,0,XAUUSD,15m,67670.12646484375,45.43455576540851,-1.2419097651627635,18,4,3,1,90292.6640625,4322.2998046875,0,0,,85704.078125,0,0,0
2026-01-02 19:00:00+00:00,4325.5,4332.2998046875,4325.5,4331.5,1694,0,XAUUSD,15m,61504.23929268973,49.99955192187782,-1.3663121562566916,19,4,3,1,90054.0,4322.2998046875,0,0,85357.21728515625,,0,0,0
2026-01-02 19:00:00+00:00,89739.390625,89882.90625,89683.1171875,89882.90625,267108352,0,BTCUSD,15m,61434.60794503348,49.96195848329365,0.02466146707347657,19,4,3,0,90054.0,4322.2998046875,0,0,85496.2158203125,,1,0,-1
2026-01-02 19:15:00+00:00,89936.1875,90054.0,89828.515625,89919.5703125,1640706048,0,BTCUSD,15m,61439.83729771205,49.96809054258381,0.0250051073315801,19,4,3,0,90054.0,4325.5,0,0,,85556.50634765625,1,0,-1
2026-01-02 19:15:00+00:00,4331.60009765625,4333.2001953125,4326.39990234375,4329.0,1384,0,XAUUSD,15m,61401.199462890625,49.999562951830484,-1.368935144973432,19,4,3,1,90054.0,4326.39990234375,0,0,,185.7265625,0,0,0
2026-01-02 19:30:00+00:00,89925.8984375,90023.296875,89868.2734375,90023.296875,459526144,0,BTCUSD,15m,67521.82066127232,54.540034401280835,0.0242242956538701,19,4,3,0,90054.0,4326.39990234375,0,0,,4.80029296875,0,1,-1
2026-01-02 19:30:00+00:00,4329.0,4336.2001953125,4328.39990234375,4333.0,1684,0,XAUUSD,15m,67488.29331752232,45.4449293557617,-1.2454697451834387,19,4,3,1,90039.4375,4326.39990234375,0,0,,144.4375,0,1,0
2026-01-02 19:45:00+00:00,89997.125,90039.4375,89878.859375,89878.859375,328982528,0,BTCUSD,15m,67470.11139787946,54.53603477619454,0.02205711916561432,19,4,3,0,90039.4375,4327.5,0,0,,8.7001953125,0,1,-1
2026-01-02 19:45:00+00:00,4332.60009765625,4333.0,4327.5,4328.10009765625,1088,0,XAUUSD,15m,67426.79889787946,45.44469417157742,-1.246723317996054,19,4,3,1,90039.4375,4327.39990234375,0,0,,263.0859375,0,1,0
2026-01-02 20:00:00+00:00,89869.515625,89947.5859375,89776.3515625,89868.1015625,270700544,0,BTCUSD,15m,67407.22199358259,54.53855171511444,0.021882825951453817,20,4,3,0,90039.4375,4327.39990234375,0,0,,5.60009765625,0,1,-1
2026-01-02 20:00:00+00:00,4328.2998046875,4331.7001953125,4327.39990234375,4330.39990234375,904,0,XAUUSD,15m,67361.41284179688,45.43835204402688,-1.247934643200433,20,4,3,1,90025.4140625,4327.39990234375,0,0,,80.03125,0,1,0
2026-01-02 20:15:00+00:00,89944.796875,90025.4140625,89867.5546875,89891.9609375,516886528,0,BTCUSD,15m,67343.30259486607,54.543940697292655,0.022187839379058494,20,4,3,0,90025.4140625,4327.39990234375,0,0,,3.0,0,1,-1
2026-01-02 20:15:00+00:00,4330.10009765625,4339.39990234375,4328.7001953125,4338.5,1209,0,XAUUSD,15m,67314.24522181919,45.45291011871663,-1.2487588277197905,20,4,3,1,90025.4140625,4327.39990234375,0,0,,241.8671875,0,1,0
2026-01-02 20:30:00+00:00,89860.6171875,89909.5234375,89783.546875,89897.296875,189403136,0,BTCUSD,15m,73390.54990931919,50.00588370904796,0.020409852758719538,20,4,3,0,90025.4140625,4328.7001953125,0,0,,4.2998046875,0,1,-1
2026-01-02 20:30:00+00:00,4338.2998046875,4339.0,4335.10009765625,4336.5,992,0,XAUUSD,15m,73398.26674107143,50.000545298499816,-1.145298244695593,20,4,3,1,89909.5234375,4328.7001953125,0,0,,309.671875,0,1,0
2026-01-02 20:45:00+00:00,89868.3515625,89868.3515625,89599.8515625,89695.359375,509612032,0,BTCUSD,15m,79507.18470982143,53.83716074517273,0.01624966551010393,20,4,3,0,89909.5234375,4335.10009765625,0,0,,3.10009765625,0,1,-1
2026-01-02 20:45:00+00:00,4336.60009765625,4341.39990234375,4335.89990234375,4341.2998046875,1355,0,XAUUSD,15m,79493.47422572544,46.1541670919552,-1.0574716296840123,20,4,3,1,89868.3515625,4335.10009765625,0,0,,143.671875,0,1,0
2026-01-02 21:00:00+00:00,89724.6796875,89782.234375,89724.6796875,89760.8828125,212705280,0,BTCUSD,15m,85580.29209681919,49.99337430898519,0.01584229313341382,21,4,0,0,89950.8828125,4335.89990234375,0,0,,4.69970703125,0,1,0
2026-01-02 21:00:00+00:00,4341.39990234375,4341.7001953125,4336.7001953125,4338.7001953125,881,0,XAUUSD,15m,85568.22154017857,50.0004050699364,-0.9824487711939285,21,4,0,1,89950.8828125,4335.89990234375,0,0,,19.71875,0,1,0
2026-01-02 21:15:00+00:00,89762.515625,89950.8828125,89762.515625,89950.8828125,52883456,0,BTCUSD,15m,85562.3562360491,49.996975857647456,0.01806080350598726,21,4,0,0,89960.265625,4336.7001953125,0,0,,4.10009765625,0,1,-1
2026-01-02 21:15:00+00:00,4338.7998046875,4339.7001953125,4337.60009765625,4338.60009765625,262,0,XAUUSD,15m,85556.52664620536,50.00023388545689,-0.982589651269837,21,4,0,1,89960.265625,4336.7001953125,0,0,,105.1875,0,1,0
2026-01-02 21:30:00+00:00,89960.265625,89960.265625,89845.6953125,89868.2109375,56102912,0,BTCUSD,15m,85550.47150530134,49.999555266956904,0.017091203878285534,21,4,0,0,90092.3203125,4337.0,0,0,,2.7001953125,0,1,0
2026-01-02 21:30:00+00:00,4338.60009765625,4340.39990234375,4337.0,4338.39990234375,250,0,XAUUSD,15m,85549.03233119419,50.0004301798866,-0.9826838255179627,21,4,0,1,90092.3203125,4329.60009765625,0,0,,75.3828125,0,1,0
2026-01-02 21:45:00+00:00,89897.125,90092.3203125,89884.8828125,90046.5703125,452841472,0,BTCUSD,15m,85558.63480050223,50.007452848452274,0.019124251046640846,21,4,0,0,90239.1015625,4329.60009765625,0,0,,10.7998046875,0,1,-1
2026-01-02 21:45:00+00:00,4338.39990234375,4342.7001953125,4329.60009765625,4329.60009765625,393,0,XAUUSD,15m,85571.22541155134,49.999966605185634,-0.9825817592840301,21,4,0,1,90239.1015625,4329.60009765625,0,0,,101.7890625,0,1,0
2026-01-02 22:00:00+00:00,89990.53125,90239.1015625,89990.53125,90078.6484375,314195968,0,BTCUSD,15m,85586.54593331473,50.00779367583697,0.01945626978986587,22,4,0,0,90239.1015625,4329.60009765625,0,0,85720.2763671875,,0,1,0
2026-01-02 22:15:00+00:00,90062.9765625,90166.0859375,90062.9765625,90103.578125,153698304,0,BTCUSD,15m,79482.24940708706,53.85579806673924,0.02124488483758826,22,4,0,0,90347.03125,4329.60009765625,0,0,,206.0078125,1,0,0
2026-01-02 22:30:00+00:00,90099.234375,90209.171875,90033.09375,90209.171875,261435392,0,BTCUSD,15m,73382.61045619419,50.015188164036495,0.02441344548883827,22,4,0,0,90347.03125,89990.53125,0,0,,6.09375,0,1,0
2026-01-02 22:45:00+00:00,90279.671875,90347.03125,90159.9921875,90159.9921875,266805248,0,BTCUSD,15m,67284.38490513393,54.55929554699508,0.025853270915552524,22,4,0,0,90347.03125,89920.8828125,0,0,,160.9609375,0,1,0
2026-01-02 23:00:00+00:00,90168.9921875,90168.9921875,90048.2109375,90055.875,167981056,0,BTCUSD,15m,61183.59416852678,50.021059687864465,0.026702609496493276,23,4,0,0,90347.03125,89873.859375,0,0,,426.1484375,0,1,0
2026-01-02 23:15:00+00:00,90049.0390625,90089.03125,89920.8828125,89930.171875,0,0,BTCUSD,15m,55098.50052315848,55.552603609811115,0.027370227562549383,23,4,0,0,90347.03125,89873.859375,0,0,,295.1328125,0,1,0
2026-01-02 23:30:00+00:00,89904.625,89933.5234375,89873.859375,89919.0625,98906112,0,BTCUSD,15m,48999.83834402902,50.011540893163755,0.030532527220756493,23,4,0,0,90168.9921875,89873.859375,0,0,,205.8828125,0,1,0
2026-01-02 23:45:00+00:00,89937.921875,89946.1171875,89883.1484375,89946.1171875,114888704,0,BTCUSD,15m,42902.60878208705,57.13507205433447,0.035478836597980797,23,4,0,0,90098.140625,89873.859375,0,0,15.0390625,,0,1,0
2026-01-03 00:00:00+00:00,89948.5625,90098.140625,89948.5625,90032.5625,0,0,BTCUSD,15m,36798.31169782366,50.00793962472424,0.043713417406644174,0,5,1,0,90098.140625,89873.859375,0,0,,16.21875,0,0,0
2026-01-03 00:15:00+00:00,90019.1484375,90050.40625,89929.8984375,89997.59375,54980608,0,BTCUSD,15m,30691.684919084822,59.98815902684523,0.05125515814436992,0,5,1,0,90153.2421875,89883.1484375,0,0,,91.4609375,0,1,0
2026-01-03 00:30:00+00:00,90041.7109375,90064.859375,90006.6796875,90064.859375,299831296,0,BTCUSD,15m,24580.656354631697,50.02863753527016,0.06661894127374067,0,5,1,0,90191.609375,89929.8984375,0,0,,6.2734375,0,1,0
2026-01-03 00:45:00+00:00,90057.5078125,90153.2421875,90044.1328125,90098.6640625,0,0,BTCUSD,15m,18479.077671595984,66.63023846649588,0.09044509792976375,0,5,1,0,90191.609375,89929.8984375,0,0,51.875,,0,1,0
2026-01-03 01:00:00+00:00,90120.7890625,90191.609375,90116.734375,90186.453125,151306240,0,BTCUSD,15m,12360.436593191964,50.04061072474125,0.14219550770059222,1,5,1,0,90191.609375,90006.6796875,0,0,,106.1328125,0,0,0
2026-01-03 01:15:00+00:00,90182.0546875,90182.0546875,90047.109375,90050.734375,46858240,0,BTCUSD,15m,6247.748988560268,99.4681643970691,0.2595215200207821,1,5,1,0,90253.984375,90044.1328125,0,0,,142.84375,0,1,0
2026-01-03 01:30:00+00:00,90048.765625,90151.875,90048.765625,90123.4453125,1224630272,0,BTCUSD,15m,118.72098214285714,52.31774159646883,14.16970422627674,1,5,1,0,90253.984375,90047.109375,0,0,,46.140625,0,1,1
2026-01-03 01:45:00+00:00,90140.078125,90253.984375,90135.9140625,90253.984375,42659840,0,BTCUSD,15m,120.68024553571429,57.01521688432836,15.017724121792218,1,5,1,0,90253.984375,90047.109375,0,0,,56.0703125,0,1,-1
2026-01-03 02:00:00+00:00,90221.046875,90221.046875,90095.8046875,90129.03125,8814592,0,BTCUSD,15m,119.40178571428571,46.32840351053015,14.131300180477226,2,5,1,0,90290.4609375,90048.765625,0,0,,145.9375,0,1,1
2026-01-03 02:15:00+00:00,90133.171875,90248.0234375,90108.046875,90215.8046875,330133504,0,BTCUSD,15m,116.04017857142857,52.47186968015168,15.259736765360259,2,5,1,0,90362.2578125,90095.8046875,0,0,,4.953125,0,1,-1
2026-01-03 02:30:00+00:00,90224.1640625,90290.4609375,90216.09375,90266.1953125,61722624,0,BTCUSD,15m,112.74553571428571,59.78027886564605,16.146870396632377,2,5,1,0,90362.2578125,90095.8046875,0,0,25.4609375,,0,1,-1
2026-01-03 02:45:00+00:00,90273.484375,90362.2578125,90273.484375,90304.015625,99708928,0,BTCUSD,15m,107.59654017857143,68.93179300522235,17.26109231129292,2,5,1,0,90362.2578125,90108.046875,0,0,,93.1875,0,0,-1
2026-01-03 03:00:00+00:00,90295.59375,90315.015625,90197.2734375,90197.2734375,0,0,BTCUSD,15m,111.74497767857143,62.84473492472281,15.665058611701157,3,5,1,0,90362.2578125,90165.5859375,0,0,,185.28125,0,1,-1
2026-01-03 03:15:00+00:00,90256.1796875,90256.1796875,90176.9765625,90176.9765625,0,0,BTCUSD,15m,112.90457589285714,60.72548564127878,15.324398822771885,3,5,1,0,90362.2578125,90165.5859375,0,0,,149.4296875,0,1,-1
2026-01-03 03:30:00+00:00,90189.7109375,90230.921875,90165.5859375,90230.921875,0,0,BTCUSD,15m,106.71261160714286,59.502530015868736,16.719111598226846,3,5,1,0,90391.078125,90165.5859375,0,0,,19.390625,0,1,-1
2026-01-03 03:45:00+00:00,90237.1015625,90335.0625,90236.7890625,90293.8828125,39464960,0,BTCUSD,15m,105.54352678571429,63.82317993278855,17.496874519237338,3,5,1,0,90391.078125,90165.5859375,0,0,,1.09375,0,1,-1
2026-01-03 04:00:00+00:00,90321.4921875,90391.078125,90229.828125,90229.828125,0,0,BTCUSD,15m,112.25669642857143,57.7196420215255,15.87991820266765,4,5,1,0,90391.078125,90104.6328125,0,0,,113.3828125,0,1,-1
2026-01-03 04:15:00+00:00,90227.640625,90260.1171875,90221.6796875,90260.1171875,195424256,0,BTCUSD,15m,107.20870535714286,57.58007013013689,16.89125794890328,4,5,1,0,90391.078125,90076.90625,0,0,,286.4453125,0,1,-1
2026-01-03 04:30:00+00:00,90242.0078125,90242.0078125,90104.6328125,90112.2109375,21663744,0,BTCUSD,15m,111.67578125,46.70064508065244,14.889271903983623,4,5,1,0,90391.078125,90076.90625,0,0,,183.2109375,0,1,-1
2026-01-03 04:45:00+00:00,90082.1171875,90122.328125,90076.90625,90122.328125,351064064,0,BTCUSD,15m,104.96707589285714,53.581478239119555,15.905398612084443,4,5,1,0,90260.1171875,89996.40625,0,0,,147.359375,0,1,-1
2026-01-03 05:00:00+00:00,90148.15625,90168.8515625,90094.6484375,90094.6484375,91840512,0,BTCUSD,15m,102.90234375,48.49147104082768,15.947005050799387,5,5,1,0,90242.0078125,89895.671875,0,0,,125.921875,0,1,-1
2026-01-03 05:15:00+00:00,90017.9609375,90042.796875,89996.40625,89996.40625,94531584,0,BTCUSD,15m,100.59542410714286,36.0341584913333,15.327697851110107,5,5,1,0,90168.8515625,89895.671875,0,0,,273.1796875,0,1,-1
2026-01-03 05:30:00+00:00,89992.7578125,90006.328125,89895.671875,89920.640625,161910784,0,BTCUSD,15m,97.20089285714286,38.06446993968248,15.069307500979278,5,5,1,0,90168.8515625,89895.671875,0,0,,136.40625,0,1,-1
2026-01-03 05:45:00+00:00,89925.9609375,90002.6171875,89906.390625,90002.6171875,62427136,0,BTCUSD,15m,94.07589285714286,37.72226621553524,16.43550174957629,5,5,1,0,90090.3359375,89895.671875,0,0,,12.765625,0,1,-1
2026-01-03 06:00:00+00:00,89993.5625,90090.3359375,89993.5625,90078.8359375,0,0,BTCUSD,15m,95.65569196428571,39.521470891518256,16.960864725669104,6,5,1,0,90090.3359375,89895.671875,0,0,,52.2578125,0,1,-1
2026-01-03 06:15:00+00:00,90061.9609375,90063.75,89950.359375,89950.359375,208695296,0,BTCUSD,15m,97.97098214285714,32.04192386423142,15.229977433232687,6,5,1,0,90090.3359375,89826.4765625,0,0,,174.4921875,0,1,-1
2026-01-03 06:30:00+00:00,89942.0859375,90005.6875,89915.84375,89917.2734375,1195069440,0,BTCUSD,15m,95.97823660714286,34.63253580310436,15.096071090797276,6,5,1,0,90090.3359375,89753.359375,0,0,,237.2734375,0,1,-1
2026-01-03 06:45:00+00:00,89891.8359375,89891.8359375,89826.4765625,89853.4140625,238428160,0,BTCUSD,15m,96.80636160714286,33.05206815838149,14.287839496477735,6,5,1,0,90063.75,89449.140625,0,0,,252.328125,0,1,-1
2026-01-03 07:00:00+00:00,89849.4296875,89922.953125,89753.359375,89753.359375,93265920,0,BTCUSD,15m,104.25334821428571,26.138279932546368,12.300704985096129,7,5,1,0,90005.6875,89386.046875,0,0,,442.6953125,0,1,-1
2026-01-03 07:15:00+00:00,89739.09375,89748.796875,89449.140625,89449.140625,243462144,0,BTCUSD,15m,118.54464285714286,15.991168089375918,8.238944809537191,7,5,1,0,89922.953125,89386.046875,0,0,,536.90625,0,1,1
2026-01-03 07:30:00+00:00,89386.046875,89538.7109375,89386.046875,89537.1953125,699793408,0,BTCUSD,15m,117.93136160714286,22.643651915256015,8.994440710570977,7,5,1,0,89922.953125,89386.046875,0,0,,281.25,0,1,1
2026-01-03 07:45:00+00:00,89521.6640625,89553.9609375,89467.546875,89553.9609375,82386944,0,BTCUSD,15m,121.35825892857143,21.808371280643755,8.874588073727521,7,5,1,0,89748.796875,89386.046875,0,0,,100.2109375,0,1,1
2026-01-03 08:00:00+00:00,89515.1796875,89665.0234375,89438.5,89502.8515625,0,0,BTCUSD,15m,126.43247767857143,23.635073012439165,8.114174468240384,8,5,2,0,89782.8203125,89386.046875,0,0,,58.421875,0,1,1
2026-01-03 08:15:00+00:00,89495.5390625,89734.765625,89495.5390625,89734.765625,1357463552,0,BTCUSD,15m,140.27566964285714,35.9315977539561,8.902831781337476,8,5,2,0,89790.5234375,89438.5,0,0,9.8515625,,0,1,0
2026-01-03 08:30:00+00:00,89690.328125,89782.8203125,89674.875,89782.8203125,264364032,0,BTCUSD,15m,142.68582589285714,38.84572821068869,9.076169677877404,8,5,2,0,89790.5234375,89438.5,0,0,,92.2265625,0,0,-1
2026-01-03 08:45:00+00:00,89769.2109375,89790.5234375,89642.5390625,89646.4609375,52985856,0,BTCUSD,15m,146.23883928571428,37.81454539519143,7.9207701681606695,8,5,2,0,89796.4765625,89495.5390625,0,0,,149.4453125,0,1,1
2026-01-03 09:00:00+00:00,89636.7890625,89682.984375,89633.375,89655.9140625,0,0,BTCUSD,15m,141.87834821428572,40.335635934264644,8.230835609087988,9,5,2,0,89942.8671875,89613.03125,0,0,,177.4921875,0,1,1
2026-01-03 09:15:00+00:00,89662.1796875,89796.4765625,89613.03125,89796.4765625,0,0,BTCUSD,15m,148.10825892857142,42.783138593497,8.833672545375777,9,5,2,0,89942.8671875,89613.03125,0,0,103.625,,0,1,-1
2026-01-03 09:30:00+00:00,89786.609375,89942.8671875,89786.609375,89892.5234375,260538368,0,BTCUSD,15m,152.35714285714286,43.56662674133782,9.204495007825514,9,5,2,0,89942.8671875,89613.03125,0,0,,7.6484375,0,0,-1
2026-01-03 09:45:00+00:00,89894.59375,89922.34375,89788.828125,89810.0703125,0,0,BTCUSD,15m,152.71707589285714,44.99679585411384,8.642893586838674,9,5,2,0,89942.8671875,89613.03125,0,0,,272.4765625,0,1,-1
2026-01-03 10:00:00+00:00,89766.7109375,89770.8828125,89670.390625,89729.9375,0,0,BTCUSD,15m,156.27678571428572,43.535856197803504,7.933261601641694,10,5,2,0,89942.8671875,89670.390625,0,0,,228.921875,0,1,0
2026-01-03 10:15:00+00:00,89704.2578125,89731.4921875,89693.421875,89712.2265625,0,0,BTCUSD,15m,152.51060267857142,44.96797906109038,8.013040827140069,10,5,2,0,89922.34375,89670.390625,0,0,,56.78125,0,1,1
2026-01-03 10:30:00+00:00,89714.1015625,89842.8984375,89714.1015625,89797.7421875,51253248,0,BTCUSD,15m,149.73046875,51.59839963085718,8.730480025003308,10,5,2,0,89842.8984375,89643.8515625,0,0,28.8515625,,0,1,-1
