time,open,high,low,close,tick_volume,spread,symbol,timeframe,atr,rsi,vwap_dist,hour,dow,session,symbol_encoded,timeframe_encoded,swing_high,swing_low,is_swing_high,is_swing_low,fvg_bullish,fvg_bearish,near_fvg_bull,near_fvg_bear,label
2026-01-05 07:15:00+00:00,4429.5,4432.7001953125,4428.10009765625,4430.10009765625,1438,0.0,XAUUSD,15m,69160.75181361607,45.45703592261885,-1.224856161898237,7,0,1,1,0,92574.1015625,4428.0,0,0,,88146.1015625,0,0,0
2026-01-05 07:30:00+00:00,4429.5,4434.89990234375,4428.0,4434.2998046875,1797,0.0,XAUUSD,15m,62878.95636858259,50.00026135436968,-1.3471561523514648,7,0,1,1,0,92574.1015625,4428.0,0,0,88053.9169921875,,0,0,0
2026-01-05 07:30:00+00:00,92505.859375,92516.4609375,92486.6171875,92486.6171875,61890560,0.0,BTCUSD,15m,62883.37447684152,50.0030273260252,0.05317805173822485,7,0,1,0,0,92516.4609375,4428.0,0,0,88033.52197265625,,1,0,-1
2026-01-05 07:45:00+00:00,92492.2265625,92493.921875,92468.421875,92474.3359375,160458752,0.0,BTCUSD,15m,56598.84333147322,55.55801008702532,0.05884166705605962,7,0,1,0,0,92516.4609375,4428.0,0,0,,88086.86083984375,1,0,-1
2026-01-05 07:45:00+00:00,4434.5,4434.5,4429.60009765625,4431.2001953125,1301,0.0,XAUUSD,15m,56605.152587890625,44.45835485614126,-1.4965557249372148,7,0,1,1,0,92697.921875,4429.2001953125,0,0,,88064.7216796875,0,0,0
2026-01-05 08:00:00+00:00,4431.39990234375,4444.0,4429.2001953125,4439.89990234375,7270,0.0,XAUUSD,1h,50333.7930733817,50.000773642245534,-1.6828468255316003,8,0,2,1,1,92697.921875,4429.2001953125,0,0,87991.34375,,0,0,0
2026-01-05 08:00:00+00:00,92491.6640625,92697.921875,92425.84375,92475.5390625,0,0.0,BTCUSD,1h,50360.3671875,50.01139326784493,0.06615470568845146,8,0,2,0,1,93086.3828125,4429.2001953125,0,0,88020.7578125,,1,0,-1
2026-01-05 08:00:00+00:00,92491.6640625,92567.8359375,92464.7578125,92567.8359375,0,0.0,BTCUSD,15m,50358.08537946428,50.009544730307745,0.06799051470784559,8,0,2,0,0,93086.3828125,4422.2001953125,0,0,,398.9375,1,0,-1
2026-01-05 08:00:00+00:00,92491.6640625,93086.3828125,92298.984375,93051.1875,600989696,0.0,BTCUSD,4h,44128.196986607145,57.18098082421863,0.08841548787644234,8,0,2,0,2,93086.3828125,4422.2001953125,0,0,,88145.6357421875,0,1,-1
2026-01-05 08:00:00+00:00,4431.39990234375,4451.7001953125,4422.2001953125,4430.7001953125,30116,0.0,XAUUSD,4h,44162.810267857145,42.87249391883805,-1.9183304738904203,8,0,2,1,2,93086.3828125,4422.2001953125,0,0,,88657.1826171875,0,0,0
2026-01-05 08:00:00+00:00,4431.39990234375,4435.39990234375,4429.2001953125,4434.7001953125,1255,0.0,XAUUSD,15m,37874.107666015625,50.00033044199781,-2.2367487895971387,8,0,2,1,0,93086.3828125,4422.2001953125,0,0,88114.8154296875,,0,0,1
2026-01-05 08:15:00+00:00,92580.25,92697.921875,92566.515625,92687.234375,197828608,0.0,BTCUSD,15m,44178.10205078125,57.14238090940719,0.08003759098300757,8,0,2,0,0,92697.921875,4422.2001953125,0,0,,0.7998046875,0,0,-1
2026-01-05 08:15:00+00:00,4434.60009765625,4440.2001953125,4434.60009765625,4436.60009765625,1847,0.0,XAUUSD,15m,44187.71198381697,42.87100728349824,-1.9171557252890907,8,0,2,1,0,92697.921875,4429.2001953125,0,0,,267.109375,0,1,1
2026-01-05 08:30:00+00:00,92642.765625,92661.203125,92430.8125,92432.7578125,631865344,0.0,BTCUSD,15m,50484.41409737723,49.9944117956011,0.06489227822424301,8,0,2,0,0,92697.921875,4433.5,0,0,,6.7001953125,0,1,-1
2026-01-05 08:30:00+00:00,4436.60009765625,4441.39990234375,4433.5,4440.39990234375,1855,0.0,XAUUSD,15m,50478.392787388395,50.00072960491024,-1.6782687440640516,8,0,2,1,0,92661.203125,4433.5,0,0,,88221.4033203125,0,1,0
2026-01-05 08:45:00+00:00,4440.60009765625,4444.0,4439.7998046875,4439.89990234375,2313,0.0,XAUUSD,15m,50478.199951171875,50.000396694916844,-1.6782850507791227,8,0,2,1,0,92661.203125,4433.5,0,0,87984.44384765625,,0,0,0
2026-01-05 08:45:00+00:00,92431.1328125,92516.75,92425.84375,92475.5390625,116434944,0.0,BTCUSD,15m,50477.820591517855,49.99921523873552,0.06572888865805905,8,0,2,0,0,92750.609375,4433.5,0,0,,7.2001953125,1,0,-1
2026-01-05 09:00:00+00:00,4439.7998046875,4449.10009765625,4436.7998046875,4445.89990234375,7760,0.0,XAUUSD,1h,56764.48053850447,44.45556576110126,-1.4923379134105732,9,0,2,1,1,92750.609375,4436.7998046875,0,0,,217.765625,0,1,0
2026-01-05 09:00:00+00:00,92421.6953125,92750.609375,92298.984375,92664.875,0,0.0,BTCUSD,1h,56783.050083705355,55.556130415399785,0.061764710592674396,9,0,2,0,1,92750.609375,4436.7998046875,0,0,87849.88427734375,,0,1,-1
2026-01-05 09:00:00+00:00,92421.6953125,92448.765625,92298.984375,92428.6875,1148370944,0.0,BTCUSD,15m,56808.12799944197,55.53912274853024,0.05741437541670772,9,0,2,0,0,92750.609375,4436.7998046875,0,0,,88313.8095703125,1,0,-1
2026-01-05 09:00:00+00:00,4439.7998046875,4442.2998046875,4436.7998046875,4441.2001953125,2465,0.0,XAUUSD,15m,56789.118408203125,44.457673673378686,-1.4919387016991816,9,0,2,1,0,92750.609375,4436.7998046875,0,0,,88008.36572265625,0,0,0
2026-01-05 09:15:00+00:00,4441.2001953125,4445.2001953125,4440.39990234375,4443.5,1365,0.0,XAUUSD,15m,56782.09856305803,44.45137902267799,-1.4920826393408166,9,0,2,1,0,92545.25,4436.7998046875,0,0,87930.5205078125,,0,0,0
2026-01-05 09:15:00+00:00,92377.09375,92545.25,92372.8203125,92541.8515625,61624320,0.0,BTCUSD,15m,63018.83796037947,49.971117083414825,0.05354352246693801,9,0,2,0,0,92595.375,4436.7998046875,0,0,,3.5,1,0,-1
2026-01-05 09:30:00+00:00,4443.2998046875,4449.10009765625,4441.7001953125,4448.39990234375,2216,0.0,XAUUSD,15m,62981.06396484375,50.00100429771209,-1.3451535316445111,9,0,2,1,0,92750.609375,4440.39990234375,0,0,,46.15625,0,1,0
2026-01-05 09:30:00+00:00,92569.890625,92595.375,92499.09375,92590.21875,0,0.0,BTCUSD,15m,69276.83363560268,54.54721146466458,0.04940494605485078,9,0,2,0,0,92750.609375,4441.7001953125,0,0,88139.54052734375,,0,1,-1
2026-01-05 09:45:00+00:00,92588.640625,92750.609375,92588.640625,92664.875,106100736,0.0,BTCUSD,15m,62983.886997767855,49.998731250749856,0.0555115814480207,9,0,2,0,0,92750.609375,4441.60009765625,0,0,,88150.5751953125,1,0,-1
2026-01-05 09:45:00+00:00,4448.7001953125,4448.89990234375,4444.7998046875,4445.89990234375,1714,0.0,XAUUSD,15m,62981.56134905134,50.00052772245066,-1.345197510869323,9,0,2,1,0,92837.546875,4441.60009765625,0,0,,88309.00927734375,0,0,0
2026-01-05 10:00:00+00:00,4446.0,4446.2998046875,4441.60009765625,4443.89990234375,1200,0.0,XAUUSD,15m,56680.13968331473,44.453078411752855,-1.4947852947020184,10,0,2,1,0,93086.3828125,4441.60009765625,0,0,88177.03759765625,,0,0,0
2026-01-05 10:00:00+00:00,92673.4453125,92837.546875,92625.9375,92837.546875,0,0.0,BTCUSD,15m,56708.310337611605,55.56984252506661,0.06469964720404693,10,0,2,0,0,93086.3828125,4441.60009765625,0,0,88179.6376953125,,1,0,-1
2026-01-05 10:00:00+00:00,92673.4453125,93086.3828125,92625.9375,93036.1484375,25061376,0.0,BTCUSD,1h,56740.89927455357,55.58099450914834,0.06815844946655357,10,0,2,0,1,93086.3828125,4441.60009765625,0,0,,88395.94677734375,1,0,-1
2026-01-05 10:00:00+00:00,4446.0,4451.7001953125,4441.60009765625,4447.39990234375,6568,0.0,XAUUSD,1h,56777.877720424105,44.45865420070288,-1.4921546703312742,10,0,2,1,1,93086.3828125,4441.60009765625,0,0,,88644.3828125,0,0,0
2026-01-05 10:15:00+00:00,4443.7998046875,4447.39990234375,4442.0,4443.7998046875,1073,0.0,XAUUSD,15m,50489.78205217634,49.99985132237252,-1.6780618144127868,10,0,2,1,0,93086.3828125,4441.60009765625,0,0,88384.0498046875,,0,0,0
2026-01-05 10:15:00+00:00,92844.09375,92880.046875,92835.75,92846.5703125,1206272,0.0,BTCUSD,15m,50499.17759486607,50.012859878042825,0.07282859168712082,10,0,2,0,0,92938.0546875,4441.60009765625,0,0,88346.48291015625,,1,0,-1
2026-01-05 10:30:00+00:00,92847.390625,92938.0546875,92793.8828125,92822.1953125,68468736,0.0,BTCUSD,15m,50483.340541294645,50.02785971822944,0.07235597736402782,10,0,2,0,0,92938.0546875,4442.0,0,0,,88436.14697265625,1,0,-1
2026-01-05 10:30:00+00:00,4444.0,4450.2998046875,4443.89990234375,4446.2998046875,2131,0.0,XAUUSD,15m,50510.94109235491,50.00036084566037,-1.6773222152193397,10,0,2,1,0,93086.3828125,4443.89990234375,0,0,,88492.5546875,0,0,0
2026-01-05 10:45:00+00:00,4446.5,4451.7001953125,4445.5,4447.39990234375,2164,0.0,XAUUSD,15m,50511.04108537947,50.00027595549431,-1.6772971062190891,10,0,2,1,0,93086.3828125,4422.2001953125,0,0,88364.8173828125,,0,0,0
2026-01-05 10:45:00+00:00,92815.1171875,93086.3828125,92815.1171875,93036.1484375,434993152,0.0,BTCUSD,15m,50549.41486467634,50.034951987765865,0.07641116718826423,10,0,2,0,0,93086.3828125,4422.2001953125,0,0,,29.5,1,0,-1
2026-01-05 11:00:00+00:00,4447.7001953125,4448.7998046875,4422.2001953125,4430.7001953125,8518,0.0,XAUUSD,1h,50586.11464146205,49.998749350117656,-1.6752207049153856,11,0,2,1,1,93086.3828125,4422.2001953125,0,0,,162.40625,0,1,0
2026-01-05 11:00:00+00:00,92986.8203125,92999.3984375,92923.9765625,92923.9765625,225370112,0.0,BTCUSD,15m,50616.23772321428,50.02357140442143,0.07405176740929337,11,0,2,0,0,93086.3828125,4422.2001953125,0,0,88392.2001953125,,0,1,-1
2026-01-05 11:00:00+00:00,92986.8203125,93083.4375,92841.0,93051.1875,575928320,0.0,BTCUSD,1h,50621.98549107143,50.02728101611931,0.07644688230981463,11,0,2,0,1,93083.4375,4422.2001953125,0,0,,88557.99853515625,1,0,-1
2026-01-05 11:00:00+00:00,4447.7001953125,4448.7998046875,4441.39990234375,4445.0,2000,0.0,XAUUSD,15m,50649.82209123884,49.999936484500594,-1.6729830551637352,11,0,2,1,0,93083.4375,4422.2001953125,0,0,,242.4375,0,0,0
2026-01-05 11:15:00+00:00,92847.171875,93069.3203125,92841.0,93046.5390625,245587968,0.0,BTCUSD,15m,56979.79499162947,55.558431602843676,0.06779405601385974,11,0,2,0,0,93083.4375,4422.2001953125,0,0,,26.599609375,0,1,-1
2026-01-05 11:15:00+00:00,4445.10009765625,4445.39990234375,4422.2001953125,4428.7001953125,3389,0.0,XAUUSD,15m,56996.27298409598,44.45528552530551,-1.4870261210585864,11,0,2,1,0,93069.3203125,4422.2001953125,0,0,,88642.5205078125,0,1,0
2026-01-05 11:30:00+00:00,4428.5,4436.0,4426.7998046875,4435.5,1901,0.0,XAUUSD,15m,56964.04119001116,44.44191916154831,-1.4877481433789426,11,0,2,1,0,93069.3203125,4422.2001953125,0,0,88421.74853515625,,0,0,0
2026-01-05 11:30:00+00:00,92921.6953125,92994.1015625,92867.1484375,92994.1015625,184627200,0.0,BTCUSD,15m,56961.47356305803,55.554906764363054,0.0668645509286062,11,0,2,0,0,93083.4375,4422.2001953125,0,0,,6.60009765625,1,0,-1
2026-01-05 11:45:00+00:00,4435.39990234375,4437.60009765625,4429.39990234375,4430.7001953125,1228,0.0,XAUUSD,15m,63287.137974330355,49.999260388103814,-1.3392088893241878,11,0,2,1,0,93101.0234375,4426.7998046875,0,0,,30.5,0,1,0
2026-01-05 11:45:00+00:00,92963.6015625,93083.4375,92963.6015625,93051.1875,156643328,0.0,BTCUSD,15m,63302.6015625,50.01154997105716,0.06104445351676535,11,0,2,0,0,93101.0234375,4416.7001953125,0,0,88302.82177734375,,0,1,-1
2026-01-05 12:00:00+00:00,93083.203125,93101.0234375,92740.421875,92803.3203125,160313344,0.0,BTCUSD,1h,63318.060825892855,49.99893483672782,0.05709137831032124,12,0,2,0,1,93101.0234375,4416.7001953125,0,0,,88666.7373046875,1,0,-1
2026-01-05 12:00:00+00:00,4430.5,4433.0,4416.7001953125,4421.39990234375,6058,0.0,XAUUSD,1h,63318.65544782366,49.99859484603413,-1.3387366354234473,12,0,2,1,1,93101.0234375,4416.7001953125,0,0,,88673.0234375,0,0,0
2026-01-05 12:00:00+00:00,4430.5,4433.0,4428.0,4429.60009765625,1247,0.0,XAUUSD,15m,63319.04115513393,49.99899552755765,-1.3385989703297907,12,0,2,1,0,93933.75,4416.7001953125,0,0,88580.4140625,,0,0,0
2026-01-05 12:00:00+00:00,93083.203125,93097.015625,93013.4140625,93097.015625,184795136,0.0,BTCUSD,15m,63321.072056361605,50.00343453120457,0.06169839999200461,12,0,2,0,0,93933.75,4407.0,0,0,87977.171875,,1,0,-1
2026-01-05 12:00:00+00:00,93083.203125,93933.75,92410.171875,93883.9453125,7100956672,0.0,BTCUSD,4h,57100.331333705355,55.602820125567106,0.08090532493188046,12,0,2,0,2,93933.75,4407.0,0,0,,88690.015625,1,0,-1
2026-01-05 12:00:00+00:00,4430.5,4467.60009765625,4407.0,4459.0,64833,0.0,XAUUSD,4h,57165.20612444197,44.465538331484794,-1.4835109783662297,12,0,2,1,2,93933.75,4407.0,0,0,,89508.64990234375,0,0,0
2026-01-05 12:15:00+00:00,4429.5,4430.2998046875,4425.10009765625,4427.2998046875,1228,0.0,XAUUSD,15m,57150.31058175223,44.45493402108657,-1.4844523142660593,12,0,2,1,0,93933.75,4407.0,0,0,88438.64208984375,,0,0,0
2026-01-05 12:15:00+00:00,93101.0234375,93101.0234375,92906.2421875,92925.4921875,70881280,0.0,BTCUSD,15m,57154.87744140625,55.53684219282462,0.06404757696641868,12,0,2,0,0,93101.0234375,4407.0,0,0,,13.0,1,0,-1
2026-01-05 12:30:00+00:00,4427.2998046875,4429.10009765625,4417.2998046875,4421.39990234375,2051,0.0,XAUUSD,15m,57146.58258928572,44.45342978471637,-1.4846637646411631,12,0,2,1,0,93101.0234375,4416.7001953125,0,0,,352.46875,0,1,0
2026-01-05 12:30:00+00:00,92896.71875,92902.4765625,92748.5546875,92748.5546875,206161920,0.0,BTCUSD,15m,57136.34957449777,55.52947597526403,0.06094010340226869,12,0,2,0,0,93101.0234375,4416.7001953125,0,0,,12.39990234375,0,1,-1
2026-01-05 12:45:00+00:00,4421.5,4423.7998046875,4416.7001953125,4421.39990234375,1532,0.0,XAUUSD,15m,63445.110595703125,49.99920513397319,-1.337301781280003,12,0,2,1,0,92902.4765625,4407.0,0,0,,162.0546875,0,1,0
2026-01-05 12:45:00+00:00,92756.1484375,92807.84375,92740.421875,92803.3203125,245798912,0.0,BTCUSD,15m,63432.81361607143,49.98924292924265,0.055720811776322904,12,0,2,0,0,92947.3046875,4407.0,0,0,,16.7998046875,0,1,-1
2026-01-05 13:00:00+00:00,4421.5,4430.60009765625,4407.0,4428.7998046875,16051,0.0,XAUUSD,1h,63420.786376953125,49.99989282494168,-1.3377315881155727,13,0,4,1,1,92947.3046875,4407.0,0,0,,314.625,0,1,0
2026-01-05 13:00:00+00:00,92802.7890625,92947.3046875,92493.21875,92666.9140625,597544960,0.0,BTCUSD,1h,63411.1983468192,49.978319037348946,0.05350900069889571,13,0,4,0,1,92947.3046875,4407.0,0,0,88350.47021484375,,0,1,-1
2026-01-05 13:00:00+00:00,92802.7890625,92947.3046875,92781.0703125,92923.0625,46616576,0.0,BTCUSD,15m,63405.468994140625,50.00675587064281,0.05754714515835941,13,0,4,0,0,92947.3046875,4407.0,0,0,,88528.8046875,1,0,-1
2026-01-05 13:00:00+00:00,4421.5,4430.60009765625,4418.5,4420.89990234375,3337,0.0,XAUUSD,15m,63413.8934500558,49.99997179375849,-1.3380878157073954,13,0,4,1,0,92947.3046875,4407.5,0,0,,88539.8046875,0,0,0
2026-01-05 13:15:00+00:00,4420.5,4425.0,4407.5,4410.7998046875,4736,0.0,XAUUSD,15m,63414.31487165178,49.99893943106543,-1.3382381793675142,13,0,4,1,0,92947.3046875,4407.0,0,0,88241.96240234375,,0,0,0
2026-01-05 13:15:00+00:00,92883.7421875,92883.7421875,92672.5625,92738.9296875,247732224,0.0,BTCUSD,15m,63400.4239327567,49.97979179076628,0.05461388572436387,13,0,4,0,0,92883.7421875,4407.0,0,0,,18.0,1,0,-1
2026-01-05 13:30:00+00:00,4411.5,4425.39990234375,4407.0,4422.89990234375,5515,0.0,XAUUSD,15m,69601.02047293527,45.405281257585806,-1.2191413940320708,13,0,4,1,0,92883.7421875,4407.0,0,0,,390.5234375,0,1,0
2026-01-05 13:30:00+00:00,92729.8125,92729.8125,92493.21875,92576.3359375,219219968,0.0,BTCUSD,15m,69517.44670758929,54.531624560591936,0.0474436035791372,13,0,4,0,0,92883.7421875,4407.0,0,0,,2.7998046875,0,1,-1
2026-01-05 13:45:00+00:00,4423.10009765625,4429.2998046875,4422.60009765625,4428.7998046875,2463,0.0,XAUUSD,15m,75811.720703125,50.00007073038224,-1.119211866558217,13,0,4,1,0,92729.8125,4407.0,0,0,,192.0546875,0,1,0
2026-01-05 13:45:00+00:00,92537.7578125,92675.1796875,92537.7578125,92666.9140625,1337544704,0.0,BTCUSD,15m,75781.19614955357,49.98780412227613,0.044572435378631946,13,0,4,0,0,92754.28125,4422.60009765625,0,0,,1.0,0,1,-1
2026-01-05 14:00:00+00:00,4429.0,4454.2998046875,4428.2998046875,4447.7998046875,20601,0.0,XAUUSD,1h,75761.94056919643,50.00124549033823,-1.1198413987976894,14,0,4,1,1,92754.28125,4422.60009765625,0,0,,18.5390625,0,1,0
2026-01-05 14:00:00+00:00,92702.8984375,92754.28125,92656.640625,92724.4296875,164315136,0.0,BTCUSD,15m,75749.46948242188,49.99886178037546,0.045332246585809394,14,0,4,0,0,93552.46875,4428.2998046875,0,0,,25.2998046875,0,1,-1
2026-01-05 14:00:00+00:00,4429.0,4440.10009765625,4429.0,4438.10009765625,4275,0.0,XAUUSD,15m,75746.86771065848,50.0007879470394,-1.1202104804560267,14,0,4,1,0,93552.46875,4428.2998046875,0,0,,344.109375,0,1,0
2026-01-05 14:00:00+00:00,92702.8984375,93552.46875,92410.171875,93393.625,2340327424,0.0,BTCUSD,1h,75798.86233956473,50.02783663278918,0.05384316417411858,14,0,4,0,1,93552.46875,4429.0,0,0,,8.80029296875,0,1,-1
2026-01-05 14:15:00+00:00,4438.2001953125,4442.10009765625,4431.2998046875,4432.2001953125,4708,0.0,XAUUSD,15m,75839.29125976562,50.00016026140729,-1.1192110557932504,14,0,4,1,0,93552.46875,4429.0,0,0,,897.0625,0,1,0
2026-01-05 14:15:00+00:00,92706.1015625,92740.390625,92655.40625,92679.2265625,225280000,0.0,BTCUSD,15m,75824.26879882812,50.00058028686076,0.04437891024584713,14,0,4,0,0,93552.46875,4428.2998046875,0,0,87968.07177734375,,0,1,-1
2026-01-05 14:30:00+00:00,92648.6171875,93085.328125,92410.171875,93085.328125,575909888,0.0,BTCUSD,15m,75852.46634347098,50.00764648144911,0.04965074666397637,14,0,4,0,0,93552.46875,4428.2998046875,0,0,,88312.0908203125,1,0,-1
2026-01-05 14:30:00+00:00,4432.2998046875,4441.10009765625,4428.2998046875,4440.39990234375,5321,0.0,XAUUSD,15m,75863.35675920759,50.0009187794917,-1.11883785742544,14,0,4,1,0,93552.46875,4428.2998046875,0,0,,63.9609375,0,0,0
2026-01-05 14:45:00+00:00,93249.8125,93552.46875,93021.3671875,93393.625,1504342016,0.0,BTCUSD,15m,82227.25453404018,53.868369248722,0.04937330776045943,14,0,4,0,0,93933.75,4428.2998046875,0,0,,2.39990234375,0,1,-1
2026-01-05 14:45:00+00:00,4440.39990234375,4454.2998046875,4438.7001953125,4447.7998046875,6297,0.0,XAUUSD,15m,82261.6818498884,46.163761274101645,-1.031901979710391,14,0,4,1,0,93933.75,4428.2998046875,0,0,,380.1484375,0,1,0
2026-01-05 15:00:00+00:00,93370.8828125,93933.75,93172.3203125,93883.9453125,4002770944,0.0,BTCUSD,1h,82344.11188616071,53.88329150179945,0.05475253301066064,15,0,4,0,1,93933.75,4438.7001953125,0,0,,8.69970703125,0,1,-1
2026-01-05 15:00:00+00:00,4448.2001953125,4467.60009765625,4445.60009765625,4459.0,22123,0.0,XAUUSD,1h,82424.9285016741,46.17925331949886,-1.0302270640908717,15,0,4,1,1,93933.75,4438.7001953125,0,0,,761.4296875,0,1,0
2026-01-05 15:00:00+00:00,93370.8828125,93461.84375,93172.3203125,93324.5234375,1114648576,0.0,BTCUSD,15m,82485.57906668527,53.8520989331504,0.04774901542104484,15,0,4,0,0,93933.75,4445.60009765625,0,0,,20.0,0,1,-1
2026-01-05 15:00:00+00:00,4448.2001953125,4467.60009765625,4447.60009765625,4460.2001953125,9028,0.0,XAUUSD,15m,82530.61788504464,46.179831010703765,-1.0290207246218734,15,0,4,1,0,93699.71875,4445.60009765625,0,0,,239.4921875,0,1,0
2026-01-05 15:15:00+00:00,93366.0234375,93699.71875,93222.3515625,93359.046875,396460032,0.0,BTCUSD,15m,82602.11104910714,53.84841596405582,0.048053228393795146,15,0,4,0,0,93699.71875,4445.60009765625,0,0,,14.5,0,1,-1
2026-01-05 15:15:00+00:00,4460.0,4463.39990234375,4453.10009765625,4455.7998046875,3838,0.0,XAUUSD,15m,82644.93000139509,46.18147029628699,-1.027697018814108,15,0,4,1,0,93869.5234375,4445.60009765625,0,0,,89254.11865234375,0,1,0
2026-01-05 15:30:00+00:00,4455.89990234375,4458.5,4445.60009765625,4458.0,5236,0.0,XAUUSD,15m,76339.03501674107,50.00093207162574,-1.1125598706456172,15,0,4,1,0,93933.75,4445.60009765625,0,0,88836.57666015625,,0,0,0
2026-01-05 15:30:00+00:00,93299.9765625,93869.5234375,93299.9765625,93812.8125,2072375296,0.0,BTCUSD,15m,76360.26035853794,50.01962656306619,0.057647759071648916,15,0,4,0,0,93933.75,4445.60009765625,0,0,89267.1015625,,1,0,-1
2026-01-05 15:45:00+00:00,93819.21875,93933.75,93725.6015625,93883.9453125,1296703488,0.0,BTCUSD,15m,70020.67630440848,54.5684409909344,0.06368802355455092,15,0,4,0,0,93972.0859375,4445.60009765625,0,0,,89418.2236328125,1,0,-1
2026-01-05 15:45:00+00:00,4457.7998046875,4461.0,4451.2998046875,4459.0,4021,0.0,XAUUSD,15m,70100.99452427456,45.49986898698776,-1.2120436606728848,15,0,4,1,0,93972.0859375,4443.2001953125,0,0,,151.703125,0,0,0
2026-01-05 16:00:00+00:00,93873.3671875,93972.0859375,93782.046875,93849.84375,608776192,0.0,BTCUSD,15m,76446.56093052456,50.035752396685055,0.05780466764634148,16,0,3,0,0,93972.0859375,4443.2001953125,1,0,,17.7998046875,0,1,-1
2026-01-05 16:00:00+00:00,4458.7998046875,4465.7998046875,4443.2001953125,4450.89990234375,33793,0.0,XAUUSD,4h,76500.10487583706,50.00049068403188,-1.1108477450326057,16,0,3,1,2,93972.0859375,4443.2001953125,0,0,,387.03125,0,1,0
2026-01-05 16:00:00+00:00,93873.3671875,93972.0859375,93585.0546875,93715.7734375,2509283328,0.0,BTCUSD,1h,76529.32753208706,50.015050196607596,0.055656193343588345,16,0,3,0,1,93972.0859375,4443.2001953125,0,0,,16.89990234375,0,1,-1
2026-01-05 16:00:00+00:00,4458.7998046875,4465.7998046875,4448.89990234375,4452.7001953125,11430,0.0,XAUUSD,1h,76551.6095842634,50.00022886960902,-1.1104108766069911,16,0,3,1,1,94480.921875,4443.2001953125,0,0,,89523.18603515625,0,1,0
2026-01-05 16:00:00+00:00,4458.7998046875,4462.2001953125,4448.89990234375,4457.10009765625,3190,0.0,XAUUSD,15m,70160.70601981027,45.442670552373684,-1.2114949262213424,16,0,3,1,0,94480.921875,4448.89990234375,0,0,88817.4267578125,,0,0,0
2026-01-05 16:00:00+00:00,93873.3671875,94480.921875,93283.2265625,94225.5859375,7825530880,0.0,BTCUSD,4h,70202.52577427456,54.57304191970814,0.06676360726088049,16,0,3,0,2,94480.921875,4448.89990234375,0,0,89210.5576171875,,1,0,-1
2026-01-05 16:15:00+00:00,93890.140625,93905.1796875,93672.7578125,93841.4453125,887132160,0.0,BTCUSD,15m,63884.66751534598,50.02894317988381,0.06721635425177136,16,0,3,0,0,94480.921875,4448.89990234375,0,0,,90030.02197265625,1,0,-1
2026-01-05 16:15:00+00:00,4457.2001953125,4459.5,4450.89990234375,4451.60009765625,2565,0.0,XAUUSD,15m,63921.35480608259,49.99951875169709,-1.3312569880011784,16,0,3,1,0,94480.921875,4450.7001953125,0,0,,89454.4794921875,0,0,0
2026-01-05 16:30:00+00:00,4451.39990234375,4457.10009765625,4450.7001953125,4456.2998046875,2410,0.0,XAUUSD,15m,57547.56061662947,44.47552114561273,-1.4786213207993253,16,0,3,1,0,93905.1796875,4450.7001953125,0,0,89284.578125,,0,0,0
2026-01-05 16:30:00+00:00,93751.546875,93875.28125,93744.078125,93801.1875,625172480,0.0,BTCUSD,15m,57584.2059500558,55.54893916639215,0.07376502137535178,16,0,3,0,0,93875.28125,4450.7001953125,0,0,89127.95458984375,,1,0,-1
2026-01-05 16:45:00+00:00,93717.953125,93717.953125,93585.0546875,93715.7734375,507285504,0.0,BTCUSD,15m,57598.72258649553,55.54292481058016,0.07217999295903207,16,0,3,0,0,93875.28125,4443.2001953125,0,0,,89423.5810546875,1,0,-1
2026-01-05 16:45:00+00:00,4456.2001953125,4465.7998046875,4451.7001953125,4452.7001953125,3265,0.0,XAUUSD,15m,57588.1904296875,44.45008756633494,-1.4778307249592597,16,0,3,1,0,93875.28125,4443.2001953125,0,0,,89274.7529296875,0,0,0
2026-01-05 17:00:00+00:00,4452.89990234375,4453.5,4443.2001953125,4453.5,3786,0.0,XAUUSD,15m,57574.058384486605,44.445234089812736,-1.4781795665157687,17,0,3,1,0,93742.09375,4443.2001953125,0,1,89140.7626953125,,0,0,0
2026-01-05 17:00:00+00:00,93687.3203125,93742.09375,93606.5625,93694.7109375,526712832,0.0,BTCUSD,15m,57563.76897321428,55.54393580767881,0.07177120835283758,17,0,3,0,0,94264.9609375,4443.2001953125,0,0,,10.2998046875,1,0,-1
2026-01-05 17:00:00+00:00,4452.89990234375,4459.60009765625,4443.2001953125,4454.2001953125,9525,0.0,XAUUSD,1h,57545.08503069197,44.445090452712,-1.478998381464708,17,0,3,1,1,94264.9609375,4443.2001953125,0,0,,458.8671875,0,1,0
2026-01-05 17:00:00+00:00,93687.3203125,94264.9609375,93283.2265625,94264.9609375,1925922816,0.0,BTCUSD,1h,57573.95054408482,55.57805456194159,0.08132822884437965,17,0,3,0,1,94264.9609375,4443.2001953125,0,0,,6.30029296875,0,1,-1
2026-01-05 17:15:00+00:00,4453.2998046875,4459.60009765625,4453.2998046875,4456.60009765625,2392,0.0,XAUUSD,15m,57594.69876534598,44.4601475451504,-1.4780175046182797,17,0,3,1,0,94264.9609375,4443.2001953125,0,0,,981.734375,0,1,0
2026-01-05 17:15:00+00:00,93657.9296875,93658.015625,93283.2265625,93308.796875,231895040,0.0,BTCUSD,15m,57590.023193359375,55.51764969160244,0.06466727032542335,17,0,3,0,0,94264.9609375,4448.2998046875,0,0,89009.97802734375,,0,1,-1
